Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Ellipse Scale_minRangeValue,Ellipse Scale_maxRangeValue,Ellipse Scale_completed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
5fb9409de225257587072ef9,28,I13,,28,2024-05-27T19:03:04.9876006+00:00,Ellipse Scale,2024-05-27T19:03:11.3143967+00:00,,4.397430242310801,4.397430242310801,TRUE,,,,,
5fb9409de225257587072ef9,29,S13,,29,2024-05-27T19:03:12.3088951+00:00,Ellipse Scale,2024-05-27T19:03:17.7966181+00:00,,1.403478178947074,1.4039436848839926,TRUE,,,,,
5fb9409de225257587072ef9,30,I14,,30,2024-05-27T19:03:18.781115+00:00,Ellipse Scale,2024-05-27T19:04:16.517438+00:00,,3.2028688105393437,3.2028688105393437,TRUE,,,,,
5fb9409de225257587072ef9,31,S14,,31,2024-05-27T19:04:17.5830278+00:00,Ellipse Scale,2024-05-27T19:04:19.7086237+00:00,,3.180580167643479,3.180580167643479,TRUE,,,,,
5fb9409de225257587072ef9,32,Overall,,32,2024-05-27T19:04:20.7641715+00:00,Ellipse Scale,2024-05-27T19:04:26.6031944+00:00,,1.8328131232931357,1.8328131232931357,TRUE,,,,,
5fb9409de225257587072ef9,34,Ease,,34,2024-05-27T19:04:32.1889592+00:00,Discrete Scale,2024-05-27T19:04:37.0899703+00:00,,,,,8,9,,,
5fb9409de225257587072ef9,35,Meaningfulness,,35,2024-05-27T19:04:38.0258182+00:00,Discrete Scale,2024-05-27T19:04:41.1892433+00:00,,,,,6,7,,,
5fb9409de225257587072ef9,37,Device,,37,2024-05-27T19:04:44.8210027+00:00,Choose One,2024-05-27T19:04:46.8647581+00:00,,,,,,,Desktop,0,
5fb9409de225257587072ef9,38,Free text,,38,2024-05-27T19:04:47.91865+00:00,Free Text,2024-05-27T19:04:52.6040851+00:00,,,,,,,,,no
5fb9409de225257587072ef9,39,Time,,39,2024-05-27T19:04:52.9554122+00:00,Choose One,2024-05-27T19:05:01.5003452+00:00,,,,,,,Within the last 7 days,0,
5fb9409de225257587072ef9,40,Frequency,,40,2024-05-27T19:05:02.8436571+00:00,Choose One,2024-05-27T19:05:08.7933805+00:00,,,,,,,More than six times a year,3,
5fb9409de225257587072ef9,41,Propose,,41,2024-05-27T19:05:10.0813412+00:00,Choose One,2024-05-27T19:05:17.0435329+00:00,,,,,,,Business / Work Travel,1,
5fb9409de225257587072ef9,42,Gender,,42,2024-05-27T19:05:18.1824834+00:00,Choose One,2024-05-27T19:05:19.9416478+00:00,,,,,,,Female,1,
5fb9409de225257587072ef9,43,Age,,43,2024-05-27T19:05:21.0393227+00:00,Choose One,2024-05-27T19:05:23.2360417+00:00,,,,,,,25-34 years,1,
66533457d995bfc166c5e9de,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:03:02.0057385+00:00,Confirmation,2024-05-27T19:03:19.7267912+00:00,TRUE,,,,,,,,
66533457d995bfc166c5e9de,4,I1 ,,4,2024-05-27T19:03:47.2926137+00:00,Ellipse Scale,2024-05-27T19:03:54.4606076+00:00,,3.876223153995015,4.348509216874923,TRUE,,,,,
66533457d995bfc166c5e9de,5,S1,,5,2024-05-27T19:03:55.4834815+00:00,Ellipse Scale,2024-05-27T19:04:04.0919055+00:00,,2.701595942100705,3.590967806078548,TRUE,,,,,
66533457d995bfc166c5e9de,6,I2,,6,2024-05-27T19:04:05.7297713+00:00,Ellipse Scale,2024-05-27T19:04:10.5785908+00:00,,3.873371572062577,4.274487860756569,TRUE,,,,,
66533457d995bfc166c5e9de,7,S2,,7,2024-05-27T19:04:11.5739742+00:00,Ellipse Scale,2024-05-27T19:04:14.3335523+00:00,,2.9068697827864605,3.328265669277108,TRUE,,,,,
66533457d995bfc166c5e9de,8,I3,,8,2024-05-27T19:04:15.7591322+00:00,Ellipse Scale,2024-05-27T19:04:22.3864165+00:00,,2.744134989753167,3.225922986283616,TRUE,,,,,
66533457d995bfc166c5e9de,9,S3,,9,2024-05-27T19:04:23.5404202+00:00,Ellipse Scale,2024-05-27T19:04:36.5350572+00:00,,1.8516144995669925,2.567685791587966,TRUE,,,,,
66533457d995bfc166c5e9de,10,I4,,10,2024-05-27T19:04:37.5126491+00:00,Ellipse Scale,2024-05-27T19:04:42.1056525+00:00,,2.708560720968355,4.150964988246939,TRUE,,,,,
66533457d995bfc166c5e9de,11,S4,,11,2024-05-27T19:04:42.8907352+00:00,Ellipse Scale,2024-05-27T19:04:46.1133849+00:00,,2.607266422494398,3.208338488,TRUE,,,,,
66533457d995bfc166c5e9de,12,I5,,12,2024-05-27T19:04:46.3702982+00:00,Ellipse Scale,2024-05-27T19:04:48.9448763+00:00,,3.7201711122356222,4.389625119850303,TRUE,,,,,
66533457d995bfc166c5e9de,13,S5,,13,2024-05-27T19:04:49.6760195+00:00,Ellipse Scale,2024-05-27T19:04:53.5052288+00:00,,1.7989607818879128,4.095137943832736,TRUE,,,,,
66533457d995bfc166c5e9de,14,I6,,14,2024-05-27T19:04:54.5689525+00:00,Ellipse Scale,2024-05-27T19:04:57.8903558+00:00,,3.3744698955134917,4.182782687647696,TRUE,,,,,
66533457d995bfc166c5e9de,15,S6,,15,2024-05-27T19:04:58.6672985+00:00,Ellipse Scale,2024-05-27T19:05:02.4839549+00:00,,2.9883674123909736,3.283835123536359,TRUE,,,,,
66533457d995bfc166c5e9de,16,I7,,16,2024-05-27T19:05:03.4777667+00:00,Ellipse Scale,2024-05-27T19:05:06.9988656+00:00,,4.5248471490996955,5,TRUE,,,,,
66533457d995bfc166c5e9de,17,S7,,17,2024-05-27T19:05:07.7359094+00:00,Ellipse Scale,2024-05-27T19:05:11.4036661+00:00,,3.4687368551280464,4.233645750302436,TRUE,,,,,
66533457d995bfc166c5e9de,18,I8,,18,2024-05-27T19:05:12.1871787+00:00,Ellipse Scale,2024-05-27T19:05:16.6322736+00:00,,2.9884963039712975,4.048968514165533,TRUE,,,,,
66533457d995bfc166c5e9de,19,S8,,19,2024-05-27T19:05:17.4976932+00:00,Ellipse Scale,2024-05-27T19:05:21.3424875+00:00,,3.667573920574044,4.231816379420226,TRUE,,,,,
66533457d995bfc166c5e9de,20,I9,,20,2024-05-27T19:05:22.0520324+00:00,Ellipse Scale,2024-05-27T19:05:25.1623634+00:00,,3.558821637614039,4.217954164575961,TRUE,,,,,
66533457d995bfc166c5e9de,21,S9,,21,2024-05-27T19:05:25.9475303+00:00,Ellipse Scale,2024-05-27T19:05:31.9532218+00:00,,2.828281578621799,3.2485347819229156,TRUE,,,,,
66533457d995bfc166c5e9de,22,I10,,22,2024-05-27T19:05:33.4241498+00:00,Ellipse Scale,2024-05-27T19:05:37.4361119+00:00,,4.296812311482495,5,TRUE,,,,,
66533457d995bfc166c5e9de,23,S10,,23,2024-05-27T19:05:38.3950558+00:00,Ellipse Scale,2024-05-27T19:05:39.6823687+00:00,,3.7022810321685253,4.442793662658209,TRUE,,,,,
66533457d995bfc166c5e9de,24,I11,,24,2024-05-27T19:05:40.3787757+00:00,Ellipse Scale,2024-05-27T19:05:44.4221846+00:00,,3.1160533882303576,3.936780898181368,TRUE,,,,,
66533457d995bfc166c5e9de,25,S11,,25,2024-05-27T19:05:45.2561386+00:00,Ellipse Scale,2024-05-27T19:05:52.8581574+00:00,,2.4378843317938084,4.0226289838222815,TRUE,,,,,
66533457d995bfc166c5e9de,26,I12,,26,2024-05-27T19:05:53.6712198+00:00,Ellipse Scale,2024-05-27T19:05:56.9496265+00:00,,3.8576023753556847,4.498769227193797,TRUE,,,,,
66533457d995bfc166c5e9de,27,S12,,27,2024-05-27T19:05:57.7717922+00:00,Ellipse Scale,2024-05-27T19:05:59.9148237+00:00,,3.0246890725365794,3.583136858339522,TRUE,,,,,
66533457d995bfc166c5e9de,28,I13,,28,2024-05-27T19:06:00.8139522+00:00,Ellipse Scale,2024-05-27T19:06:04.3657101+00:00,,3.8104343991308447,4.724757256322263,TRUE,,,,,
66533457d995bfc166c5e9de,29,S13,,29,2024-05-27T19:06:05.2180494+00:00,Ellipse Scale,2024-05-27T19:06:07.1916041+00:00,,2.7819050452816656,3.858866291,TRUE,,,,,
66533457d995bfc166c5e9de,30,I14,,30,2024-05-27T19:06:08.5109902+00:00,Ellipse Scale,2024-05-27T19:06:14.15725+00:00,,2.201454279272709,3.2053119408566246,TRUE,,,,,
66533457d995bfc166c5e9de,31,S14,,31,2024-05-27T19:06:14.9281286+00:00,Ellipse Scale,2024-05-27T19:06:17.1009979+00:00,,2.6712614563029136,3.3576582355579423,TRUE,,,,,
66533457d995bfc166c5e9de,32,Overall,,32,2024-05-27T19:06:18.0172637+00:00,Ellipse Scale,2024-05-27T19:06:22.4271595+00:00,,3.3858115032701406,3.763871421360323,TRUE,,,,,
66533457d995bfc166c5e9de,34,Ease,,34,2024-05-27T19:06:26.8597662+00:00,Discrete Scale,2024-05-27T19:06:32.5951069+00:00,,,,,6,7,,,
66533457d995bfc166c5e9de,35,Meaningfulness,,35,2024-05-27T19:06:33.4816604+00:00,Discrete Scale,2024-05-27T19:06:38.0744193+00:00,,,,,8,9,,,
66533457d995bfc166c5e9de,37,Device,,37,2024-05-27T19:06:41.1572204+00:00,Choose One,2024-05-27T19:06:42.9468016+00:00,,,,,,,Mobile phone,1,
66533457d995bfc166c5e9de,38,Free text,,38,2024-05-27T19:06:43.7377278+00:00,Free Text,2024-05-27T19:06:48.564732+00:00,,,,,,,,,No
66533457d995bfc166c5e9de,39,Time,,39,2024-05-27T19:06:50.2810603+00:00,Choose One,2024-05-27T19:06:52.810762+00:00,,,,,,,Within the last 7 days,0,
66533457d995bfc166c5e9de,40,Frequency,,40,2024-05-27T19:06:53.7423816+00:00,Choose One,2024-05-27T19:06:55.7506958+00:00,,,,,,,Monthly,2,
66533457d995bfc166c5e9de,41,Propose,,41,2024-05-27T19:06:56.8352368+00:00,Choose One,2024-05-27T19:07:00.4317875+00:00,,,,,,,Leisure /Eating out /Non-essential shopping ,4,
66533457d995bfc166c5e9de,42,Gender,,42,2024-05-27T19:07:01.5458589+00:00,Choose One,2024-05-27T19:07:02.6994924+00:00,,,,,,,Female,1,
66533457d995bfc166c5e9de,43,Age,,43,2024-05-27T19:07:03.3859706+00:00,Choose One,2024-05-27T19:07:04.6632589+00:00,,,,,,,25-34 years,1,
661005ff87842d4725b99632,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:03:16.220694+00:00,Confirmation,2024-05-27T19:04:21.42948+00:00,TRUE,,,,,,,,
661005ff87842d4725b99632,4,I1 ,,4,2024-05-27T19:27:54.9019618+00:00,Ellipse Scale,2024-05-27T19:28:10.9497045+00:00,,4.0916868554022265,5,TRUE,,,,,
661005ff87842d4725b99632,5,S1,,5,2024-05-27T19:28:13.374162+00:00,Ellipse Scale,2024-05-27T19:28:25.1682852+00:00,,4.069972797940983,5,TRUE,,,,,
661005ff87842d4725b99632,6,I2,,6,2024-05-27T19:28:26.6774755+00:00,Ellipse Scale,2024-05-27T19:29:19.2560496+00:00,,4.339515046833234,5,TRUE,,,,,
661005ff87842d4725b99632,7,S2,,7,2024-05-27T19:29:20.8985415+00:00,Ellipse Scale,2024-05-27T19:29:29.0233362+00:00,,4.469786643059008,5,TRUE,,,,,
661005ff87842d4725b99632,8,I3,,8,2024-05-27T19:29:30.2297352+00:00,Ellipse Scale,2024-05-27T19:29:35.6577432+00:00,,4.474938214013276,5,TRUE,,,,,
661005ff87842d4725b99632,9,S3,,9,2024-05-27T19:29:36.8536806+00:00,Ellipse Scale,2024-05-27T19:29:45.9251747+00:00,,1,1.5672574433184292,TRUE,,,,,
661005ff87842d4725b99632,10,I4,,10,2024-05-27T19:29:48.3947528+00:00,Ellipse Scale,2024-05-27T19:30:02.2464703+00:00,,4.139777258588795,5,TRUE,,,,,
661005ff87842d4725b99632,11,S4,,11,2024-05-27T19:30:03.8447442+00:00,Ellipse Scale,2024-05-27T19:30:12.6873905+00:00,,1.7249410953091642,2.2941183377230043,TRUE,,,,,
661005ff87842d4725b99632,12,I5,,12,2024-05-27T19:30:13.9245266+00:00,Ellipse Scale,2024-05-27T19:30:18.1420291+00:00,,3.8986702255156804,5,TRUE,,,,,
661005ff87842d4725b99632,13,S5,,13,2024-05-27T19:30:19.6783513+00:00,Ellipse Scale,2024-05-27T19:30:31.193397+00:00,,2.437072675337877,3.3487748998269695,TRUE,,,,,
661005ff87842d4725b99632,14,I6,,14,2024-05-27T19:30:32.6194163+00:00,Ellipse Scale,2024-05-27T19:30:39.5802215+00:00,,3.902545015960325,5,TRUE,,,,,
661005ff87842d4725b99632,15,S6,,15,2024-05-27T19:30:42.2624124+00:00,Ellipse Scale,2024-05-27T19:30:47.1758525+00:00,,1,1.647431396158907,TRUE,,,,,
661005ff87842d4725b99632,16,I7,,16,2024-05-27T19:30:48.2039887+00:00,Ellipse Scale,2024-05-27T19:30:58.1408787+00:00,,3.6757524286033996,5,TRUE,,,,,
661005ff87842d4725b99632,17,S7,,17,2024-05-27T19:32:47.1113395+00:00,Ellipse Scale,2024-05-27T19:32:54.0579201+00:00,,1,1.306522822084196,TRUE,,,,,
661005ff87842d4725b99632,18,I8,,18,2024-05-27T19:32:55.1649422+00:00,Ellipse Scale,2024-05-27T19:33:02.6121015+00:00,,4.677609731965526,5,TRUE,,,,,
661005ff87842d4725b99632,19,S8,,19,2024-05-27T19:33:04.9063219+00:00,Ellipse Scale,2024-05-27T19:33:08.8197918+00:00,,1.8045894185122977,2.210633173,TRUE,,,,,
661005ff87842d4725b99632,20,I9,,20,2024-05-27T19:33:09.9768783+00:00,Ellipse Scale,2024-05-27T19:33:15.0888312+00:00,,2.5971572989923954,3.442975884979542,TRUE,,,,,
661005ff87842d4725b99632,21,S9,,21,2024-05-27T19:33:16.2390354+00:00,Ellipse Scale,2024-05-27T19:33:20.2727103+00:00,,2.7447172541808884,3.309119041985764,TRUE,,,,,
661005ff87842d4725b99632,22,I10,,22,2024-05-27T19:33:21.0385011+00:00,Ellipse Scale,2024-05-27T19:33:33.606136+00:00,,4.4231918938077595,5,TRUE,,,,,
661005ff87842d4725b99632,23,S10,,23,2024-05-27T19:33:34.5689991+00:00,Ellipse Scale,2024-05-27T19:33:38.8238519+00:00,,1,1.6014638514365234,TRUE,,,,,
661005ff87842d4725b99632,24,I11,,24,2024-05-27T19:33:40.0523242+00:00,Ellipse Scale,2024-05-27T19:33:49.2683859+00:00,,3.6834886877071558,4.235958063911649,TRUE,,,,,
661005ff87842d4725b99632,25,S11,,25,2024-05-27T19:33:50.7487248+00:00,Ellipse Scale,2024-05-27T19:33:54.1936211+00:00,,1,1.4632371626052656,TRUE,,,,,
661005ff87842d4725b99632,26,I12,,26,2024-05-27T19:33:55.0266027+00:00,Ellipse Scale,2024-05-27T19:33:59.9268792+00:00,,4.781825510505266,5,TRUE,,,,,
661005ff87842d4725b99632,27,S12,,27,2024-05-27T19:34:00.7665704+00:00,Ellipse Scale,2024-05-27T19:34:03.9257285+00:00,,2.8322588010968595,3.325137048622656,TRUE,,,,,
661005ff87842d4725b99632,28,I13,,28,2024-05-27T19:34:04.8302108+00:00,Ellipse Scale,2024-05-27T19:34:08.4929044+00:00,,4.542824685679017,5,TRUE,,,,,
661005ff87842d4725b99632,29,S13,,29,2024-05-27T19:34:09.5782555+00:00,Ellipse Scale,2024-05-27T19:34:11.0755339+00:00,,1,1.5566530073792895,TRUE,,,,,
661005ff87842d4725b99632,30,I14,,30,2024-05-27T19:34:12.1622655+00:00,Ellipse Scale,2024-05-27T19:34:17.8539565+00:00,,4.8144047368303955,5,TRUE,,,,,
661005ff87842d4725b99632,31,S14,,31,2024-05-27T19:34:18.6748522+00:00,Ellipse Scale,2024-05-27T19:34:20.0510145+00:00,,2.8221398899823744,3.4608365869598505,TRUE,,,,,
661005ff87842d4725b99632,32,Overall,,32,2024-05-27T19:34:21.0110957+00:00,Ellipse Scale,2024-05-27T19:34:30.3352329+00:00,,2.5944647387988082,2.832518365520445,TRUE,,,,,
661005ff87842d4725b99632,34,Ease,,34,2024-05-27T19:34:45.1080836+00:00,Discrete Scale,2024-05-27T19:35:07.9581943+00:00,,,,,3,4,,,
661005ff87842d4725b99632,35,Meaningfulness,,35,2024-05-27T19:35:08.7715128+00:00,Discrete Scale,2024-05-27T19:35:31.8059733+00:00,,,,,6,7,,,
661005ff87842d4725b99632,37,Device,,37,2024-05-27T19:35:40.105146+00:00,Choose One,2024-05-27T19:35:43.6582683+00:00,,,,,,,Mobile phone,1,
661005ff87842d4725b99632,38,Free text,,38,2024-05-27T19:35:44.7150821+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,,,,
661005ff87842d4725b99632,39,Time,,39,2024-05-27T19:35:50.7167016+00:00,Choose One,2024-05-27T19:35:55.1190328+00:00,,,,,,,Within the last 7 days,0,
661005ff87842d4725b99632,40,Frequency,,40,2024-05-27T19:35:56.3108604+00:00,Choose One,2024-05-27T19:36:01.4180097+00:00,,,,,,,Monthly,2,
661005ff87842d4725b99632,41,Propose,,41,2024-05-27T19:36:02.0826378+00:00,Choose One,2024-05-27T19:36:06.4425201+00:00,,,,,,,Friends / Family,2,
661005ff87842d4725b99632,42,Gender,,42,2024-05-27T19:36:07.3796994+00:00,Choose One,2024-05-27T19:36:09.8182014+00:00,,,,,,,Other,2,
661005ff87842d4725b99632,43,Age,,43,2024-05-27T19:36:10.5296985+00:00,Choose One,2024-05-27T19:36:13.3455174+00:00,,,,,,,25-34 years,1,
653e7100f60588dbb6c1eaf2,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:09:28.4589614+00:00,Confirmation,2024-05-27T19:09:43.983288+00:00,TRUE,,,,,,,,
653e7100f60588dbb6c1eaf2,4,I1 ,,4,2024-05-27T19:10:34.4494164+00:00,Ellipse Scale,2024-05-27T19:10:48.5812015+00:00,,3.9864864361508574,5,TRUE,,,,,
653e7100f60588dbb6c1eaf2,5,S1,,5,2024-05-27T19:10:52.5653995+00:00,Ellipse Scale,2024-05-27T19:11:10.5636096+00:00,,4.03381891,5,TRUE,,,,,
653e7100f60588dbb6c1eaf2,6,I2,,6,2024-05-27T19:11:11.9862472+00:00,Ellipse Scale,2024-05-27T19:11:16.4130897+00:00,,1.731374094738815,2.2024091386842954,TRUE,,,,,
653e7100f60588dbb6c1eaf2,7,S2,,7,2024-05-27T19:11:18.0785007+00:00,Ellipse Scale,2024-05-27T19:11:24.1464133+00:00,,3.994439658037335,4.118093759686575,TRUE,,,,,
653e7100f60588dbb6c1eaf2,8,I3,,8,2024-05-27T19:11:25.4592602+00:00,Ellipse Scale,2024-05-27T19:11:30.8690651+00:00,,2.8172889835824875,3.4770720746155104,TRUE,,,,,
653e7100f60588dbb6c1eaf2,9,S3,,9,2024-05-27T19:11:32.4628348+00:00,Ellipse Scale,2024-05-27T19:11:35.9648982+00:00,,2.442993671646165,2.7378457106922864,TRUE,,,,,
653e7100f60588dbb6c1eaf2,10,I4,,10,2024-05-27T19:11:37.7697629+00:00,Ellipse Scale,2024-05-27T19:12:01.7239406+00:00,,4.217875871944624,4.661448267407644,TRUE,,,,,
653e7100f60588dbb6c1eaf2,11,S4,,11,2024-05-27T19:12:02.9114867+00:00,Ellipse Scale,2024-05-27T19:12:05.4235242+00:00,,3.7410316955299776,4.321616935667429,TRUE,,,,,
653e7100f60588dbb6c1eaf2,12,I5,,12,2024-05-27T19:12:06.964621+00:00,Ellipse Scale,2024-05-27T19:12:17.9788656+00:00,,3.608733820061774,4.478361333919025,TRUE,,,,,
653e7100f60588dbb6c1eaf2,13,S5,,13,2024-05-27T19:12:19.326769+00:00,Ellipse Scale,2024-05-27T19:12:42.8942124+00:00,,4.676355477707267,5,TRUE,,,,,
653e7100f60588dbb6c1eaf2,14,I6,,14,2024-05-27T19:12:44.0315208+00:00,Ellipse Scale,2024-05-27T19:12:54.7177784+00:00,,3.7326562840910693,4.119487759299579,TRUE,,,,,
653e7100f60588dbb6c1eaf2,15,S6,,15,2024-05-27T19:12:56.2129413+00:00,Ellipse Scale,2024-05-27T19:12:59.4142773+00:00,,1.7635506159892134,2.210849095,TRUE,,,,,
653e7100f60588dbb6c1eaf2,16,I7,,16,2024-05-27T19:13:00.770107+00:00,Ellipse Scale,2024-05-27T19:13:03.657503+00:00,,4.824543010780593,5,TRUE,,,,,
653e7100f60588dbb6c1eaf2,17,S7,,17,2024-05-27T19:13:05.9147278+00:00,Ellipse Scale,2024-05-27T19:13:09.8097601+00:00,,1.8473423456215265,2.3166159582717705,TRUE,,,,,
653e7100f60588dbb6c1eaf2,18,I8,,18,2024-05-27T19:13:11.2514538+00:00,Ellipse Scale,2024-05-27T19:13:16.7852648+00:00,,3.2025913519315363,3.6235833999907983,TRUE,,,,,
653e7100f60588dbb6c1eaf2,19,S8,,19,2024-05-27T19:13:17.9841941+00:00,Ellipse Scale,2024-05-27T19:13:20.5372708+00:00,,3.872343195013075,4.160135398667782,TRUE,,,,,
653e7100f60588dbb6c1eaf2,20,I9,,20,2024-05-27T19:13:21.734268+00:00,Ellipse Scale,2024-05-27T19:13:24.8146194+00:00,,1,1.2990075498743414,TRUE,,,,,
653e7100f60588dbb6c1eaf2,21,S9,,21,2024-05-27T19:13:26.5798452+00:00,Ellipse Scale,2024-05-27T19:13:30.1102726+00:00,,2.869001775503787,3.0917421183091136,TRUE,,,,,
653e7100f60588dbb6c1eaf2,22,I10,,22,2024-05-27T19:13:31.1952368+00:00,Ellipse Scale,2024-05-27T19:13:39.4870076+00:00,,3.8141137516089514,4.051356712771776,TRUE,,,,,
653e7100f60588dbb6c1eaf2,23,S10,,23,2024-05-27T19:13:40.4790165+00:00,Ellipse Scale,2024-05-27T19:13:41.8616518+00:00,,3.6087882582057094,4.086014174254462,TRUE,,,,,
653e7100f60588dbb6c1eaf2,24,I11,,24,2024-05-27T19:13:43.3125621+00:00,Ellipse Scale,2024-05-27T19:13:47.6409668+00:00,,3.661429640280135,4.135671443108725,TRUE,,,,,
653e7100f60588dbb6c1eaf2,25,S11,,25,2024-05-27T19:13:48.969364+00:00,Ellipse Scale,2024-05-27T19:13:50.8992704+00:00,,4.815475889024677,5,TRUE,,,,,
653e7100f60588dbb6c1eaf2,26,I12,,26,2024-05-27T19:13:52.1257404+00:00,Ellipse Scale,2024-05-27T19:13:54.9439632+00:00,,3.8141553794906846,4.101300983627341,TRUE,,,,,
653e7100f60588dbb6c1eaf2,27,S12,,27,2024-05-27T19:13:56.1773146+00:00,Ellipse Scale,2024-05-27T19:13:57.6065624+00:00,,3.692076176083589,4.081751226,TRUE,,,,,
653e7100f60588dbb6c1eaf2,28,I13,,28,2024-05-27T19:13:58.6074882+00:00,Ellipse Scale,2024-05-27T19:14:02.2865055+00:00,,1.8634658181463812,2.0560903646173396,TRUE,,,,,
653e7100f60588dbb6c1eaf2,29,S13,,29,2024-05-27T19:14:03.9768753+00:00,Ellipse Scale,2024-05-27T19:14:05.4833671+00:00,,2.940822267747762,3.188073972072063,TRUE,,,,,
653e7100f60588dbb6c1eaf2,30,I14,,30,2024-05-27T19:14:06.7273045+00:00,Ellipse Scale,2024-05-27T19:14:23.024393+00:00,,3.8046460417382035,4.132151475290124,TRUE,,,,,
653e7100f60588dbb6c1eaf2,31,S14,,31,2024-05-27T19:14:24.5517866+00:00,Ellipse Scale,2024-05-27T19:14:40.8653185+00:00,,3.8420004441460645,4.077244500632974,TRUE,,,,,
653e7100f60588dbb6c1eaf2,32,Overall,,32,2024-05-27T19:14:42.570212+00:00,Ellipse Scale,2024-05-27T19:14:49.3706765+00:00,,2.966029305445087,3.070699137029362,TRUE,,,,,
653e7100f60588dbb6c1eaf2,34,Ease,,34,2024-05-27T19:14:55.7467242+00:00,Discrete Scale,2024-05-27T19:15:01.9193927+00:00,,,,,3,4,,,
653e7100f60588dbb6c1eaf2,35,Meaningfulness,,35,2024-05-27T19:15:04.7383417+00:00,Discrete Scale,2024-05-27T19:15:08.8609157+00:00,,,,,6,7,,,
653e7100f60588dbb6c1eaf2,37,Device,,37,2024-05-27T19:15:12.3863569+00:00,Choose One,2024-05-27T19:15:14.4833073+00:00,,,,,,,Desktop,0,
653e7100f60588dbb6c1eaf2,38,Free text,,38,2024-05-27T19:15:15.8283165+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,,,,
653e7100f60588dbb6c1eaf2,39,Time,,39,2024-05-27T19:15:18.0918652+00:00,Choose One,2024-05-27T19:15:20.3333786+00:00,,,,,,,Within the last 7 days,0,
653e7100f60588dbb6c1eaf2,40,Frequency,,40,2024-05-27T19:15:21.5831036+00:00,Choose One,2024-05-27T19:15:23.5864971+00:00,,,,,,,Weekly,1,
653e7100f60588dbb6c1eaf2,41,Propose,,41,2024-05-27T19:15:24.7234763+00:00,Choose One,2024-05-27T19:15:29.6209484+00:00,,,,,,,Leisure /Eating out /Non-essential shopping ,4,
653e7100f60588dbb6c1eaf2,42,Gender,,42,2024-05-27T19:15:30.8583176+00:00,Choose One,2024-05-27T19:15:32.4827009+00:00,,,,,,,Male,0,
653e7100f60588dbb6c1eaf2,43,Age,,43,2024-05-27T19:15:33.7713808+00:00,Choose One,2024-05-27T19:15:36.4054575+00:00,,,,,,,25-34 years,1,
855A1380A71729mvL0I4FcP4,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:09:39.0130936+00:00,Confirmation,0001-01-01T00:00:00+00:00,,,,,,,,,
5e7769860b2d822d7f8720fa,1,Intro,Rail User Survey (Interval) ,1,2024-05-27T19:09:46.3570969+00:00,Confirmation,2024-05-27T19:10:01.2365402+00:00,TRUE,,,,,,,,
5e7769860b2d822d7f8720fa,4,I1 ,,4,2024-05-27T19:14:45.8667693+00:00,Ellipse Scale,2024-05-27T19:15:56.4710329+00:00,,4.100851501,4.817731506849315,TRUE,,,,,
5e7769860b2d822d7f8720fa,5,S1,,5,2024-05-27T19:15:57.8317617+00:00,Ellipse Scale,2024-05-27T19:16:04.3582443+00:00,,4.093917808219178,4.616276461692491,TRUE,,,,,
5e7769860b2d822d7f8720fa,6,I2,,6,2024-05-27T19:16:05.8835795+00:00,Ellipse Scale,2024-05-27T19:16:13.2635187+00:00,,2.715433789954338,3.4035574794520547,TRUE,,,,,
5e7769860b2d822d7f8720fa,7,S2,,7,2024-05-27T19:16:15.99562+00:00,Ellipse Scale,2024-05-27T19:16:21.2627596+00:00,,2.7077825852982933,3.4565449973455196,TRUE,,,,,
5e7769860b2d822d7f8720fa,8,I3,,8,2024-05-27T19:16:27.1274945+00:00,Ellipse Scale,2024-05-27T19:16:33.6285497+00:00,,4.449401999375928,5,TRUE,,,,,
5e7769860b2d822d7f8720fa,9,S3,,9,2024-05-27T19:16:34.7991997+00:00,Ellipse Scale,2024-05-27T19:16:41.6555502+00:00,,2.7089074047196107,3.5314274765833398,TRUE,,,,,
5e7769860b2d822d7f8720fa,10,I4,,10,2024-05-27T19:16:43.0184564+00:00,Ellipse Scale,2024-05-27T19:16:47.3337248+00:00,,4.561668678734655,5,TRUE,,,,,
5e7769860b2d822d7f8720fa,11,S4,,11,2024-05-27T19:16:48.4113696+00:00,Ellipse Scale,2024-05-27T19:16:51.0815861+00:00,,4.402110290562639,5,TRUE,,,,,
5e7769860b2d822d7f8720fa,12,I5,,12,2024-05-27T19:16:52.0002551+00:00,Ellipse Scale,2024-05-27T19:16:56.7829985+00:00,,4.6604208761506145,5,TRUE,,,,,
5e7769860b2d822d7f8720fa,13,S5,,13,2024-05-27T19:16:57.7637712+00:00,Ellipse Scale,2024-05-27T19:17:03.1161516+00:00,,3.4261112771287516,4.095549467275495,TRUE,,,,,
