Participant,Page,Page Name,Question,Order,Page Loaded,Response Type,Response Recorded,Confirmation_confirmed,Discrete Scale_index,Discrete Scale_value,Choose One_label,Choose One_value,Free Text_text
5f54ab873457c4816755df5f,6,I2,,6,2024-05-27T19:46:56.336096+00:00,Discrete Scale,2024-05-27T19:46:59.9980165+00:00,,3.0, ,,,
5f54ab873457c4816755df5f,7,S2,,7,2024-05-27T19:47:01.3304294+00:00,Discrete Scale,2024-05-27T19:47:06.0975089+00:00,,4.0, ,,,
5f54ab873457c4816755df5f,8,I3,,8,2024-05-27T19:47:07.6652512+00:00,Discrete Scale,2024-05-27T19:47:11.014716+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,9,S3,,9,2024-05-27T19:47:15.8665702+00:00,Discrete Scale,2024-05-27T19:47:17.8842666+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,10,I4,,10,2024-05-27T19:47:19.595406+00:00,Discrete Scale,2024-05-27T19:47:22.541172+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,11,S4,,11,2024-05-27T19:47:23.8441282+00:00,Discrete Scale,2024-05-27T19:47:25.8828304+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,12,I5,,12,2024-05-27T19:47:27.984867+00:00,Discrete Scale,2024-05-27T19:47:31.6309081+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,13,S5,,13,2024-05-27T19:47:33.5503389+00:00,Discrete Scale,2024-05-27T19:47:36.1576719+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,14,I6,,14,2024-05-27T19:47:37.5660321+00:00,Discrete Scale,2024-05-27T19:47:39.5781602+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,15,S6,,15,2024-05-27T19:47:40.867536+00:00,Discrete Scale,2024-05-27T19:47:48.7617076+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,16,I7,,16,2024-05-27T19:47:49.8736429+00:00,Discrete Scale,2024-05-27T19:47:52.8589614+00:00,,5.0,Very Important,,,
5f54ab873457c4816755df5f,17,S7,,17,2024-05-27T19:47:54.2144258+00:00,Discrete Scale,2024-05-27T19:47:57.6461361+00:00,,5.0,Very Satisfied,,,
5f54ab873457c4816755df5f,18,I8,,18,2024-05-27T19:47:58.2955257+00:00,Discrete Scale,2024-05-27T19:48:01.5660516+00:00,,5.0,Very Important,,,
5f54ab873457c4816755df5f,19,S8,,19,2024-05-27T19:48:03.2251811+00:00,Discrete Scale,2024-05-27T19:48:05.1233823+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,20,I9,,20,2024-05-27T19:48:06.4711231+00:00,Discrete Scale,2024-05-27T19:48:11.4484413+00:00,,1.0,Not Important,,,
5f54ab873457c4816755df5f,21,S9,,21,2024-05-27T19:48:13.5371382+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5f54ab873457c4816755df5f,22,I10,,22,2024-05-27T19:48:16.0825227+00:00,Discrete Scale,2024-05-27T19:48:19.5318926+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,23,S10,,23,2024-05-27T19:48:20.592369+00:00,Discrete Scale,2024-05-27T19:48:22.2114336+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,24,I11,,24,2024-05-27T19:48:23.8440129+00:00,Discrete Scale,2024-05-27T19:48:26.4301534+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,25,S11,,25,2024-05-27T19:48:28.222301+00:00,Discrete Scale,2024-05-27T19:48:29.6872559+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,26,I12,,26,2024-05-27T19:48:32.3344027+00:00,Discrete Scale,2024-05-27T19:48:34.7987247+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,27,S12,,27,2024-05-27T19:48:36.2095331+00:00,Discrete Scale,2024-05-27T19:48:37.8565306+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,28,I13,,28,2024-05-27T19:48:39.976801+00:00,Discrete Scale,2024-05-27T19:48:43.502213+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,29,S13,,29,2024-05-27T19:48:46.5831653+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
5f54ab873457c4816755df5f,30,I14,,30,2024-05-27T19:48:50.319222+00:00,Discrete Scale,2024-05-27T19:48:54.7286013+00:00,,5.0,Very Important,,,
5f54ab873457c4816755df5f,31,S14,,31,2024-05-27T19:48:55.8678633+00:00,Discrete Scale,2024-05-27T19:48:57.8903204+00:00,,4.0,  ,,,
5f54ab873457c4816755df5f,32,Overall,,32,2024-05-27T19:48:59.0431007+00:00,Discrete Scale,2024-05-27T19:49:01.7148726+00:00,,3.0,  ,,,
5f54ab873457c4816755df5f,34,Ease,,34,2024-05-27T19:49:06.6946631+00:00,Discrete Scale,2024-05-27T19:49:10.9407608+00:00,,8.0,9,,,
5f54ab873457c4816755df5f,35,Meaningfulness,,35,2024-05-27T19:49:11.905016+00:00,Discrete Scale,2024-05-27T19:49:15.7755604+00:00,,8.0,9,,,
5f54ab873457c4816755df5f,37,Device,,37,2024-05-27T19:49:21.4000011+00:00,Choose One,2024-05-27T19:49:23.5877528+00:00,,,,Desktop,0.0,
5f54ab873457c4816755df5f,38,Free text,,38,2024-05-27T19:49:25.4692647+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
5f54ab873457c4816755df5f,39,Time,,39,2024-05-27T19:49:31.1663446+00:00,Choose One,2024-05-27T19:49:33.6677716+00:00,,,,Within the last 7 days,0.0,
5f54ab873457c4816755df5f,41,Propose,,41,2024-05-27T19:49:44.1443756+00:00,Choose One,2024-05-27T19:49:46.5213995+00:00,,,,Commuting,0.0,
5f54ab873457c4816755df5f,42,Gender,,42,2024-05-27T19:49:48.8614809+00:00,Choose One,2024-05-27T19:49:50.6909865+00:00,,,,Female,1.0,
5f54ab873457c4816755df5f,43,Age,,43,2024-05-27T19:49:51.8666443+00:00,Choose One,2024-05-27T19:49:53.84905+00:00,,,,35-44 years,2.0,
5f1a9fca312e281cb5e4a23d,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:46:06.2327467+00:00,Confirmation,2024-05-27T19:46:20.9020626+00:00,True,,,,,
5f1a9fca312e281cb5e4a23d,4,I1,,4,2024-05-27T19:46:32.150311+00:00,Discrete Scale,2024-05-27T19:46:48.7795868+00:00,,5.0, Very Important,,,
5f1a9fca312e281cb5e4a23d,5,S1,,5,2024-05-27T19:46:49.8592136+00:00,Discrete Scale,2024-05-27T19:46:56.1144526+00:00,,3.0, ,,,
5f1a9fca312e281cb5e4a23d,6,I2,,6,2024-05-27T19:46:58.0588856+00:00,Discrete Scale,2024-05-27T19:47:05.4416301+00:00,,4.0, ,,,
5f1a9fca312e281cb5e4a23d,7,S2,,7,2024-05-27T19:47:07.0831512+00:00,Discrete Scale,2024-05-27T19:47:08.3609751+00:00,,3.0, ,,,
5f1a9fca312e281cb5e4a23d,8,I3,,8,2024-05-27T19:47:10.3318183+00:00,Discrete Scale,2024-05-27T19:47:16.9579959+00:00,,2.0,  ,,,
5f1a9fca312e281cb5e4a23d,9,S3,,9,2024-05-27T19:47:18.1434584+00:00,Discrete Scale,2024-05-27T19:47:19.1233407+00:00,,4.0,  ,,,
5f1a9fca312e281cb5e4a23d,10,I4,,10,2024-05-27T19:47:20.201288+00:00,Discrete Scale,2024-05-27T19:47:25.5052771+00:00,,2.0,  ,,,
5f1a9fca312e281cb5e4a23d,11,S4,,11,2024-05-27T19:47:27.1943846+00:00,Discrete Scale,2024-05-27T19:47:28.3639573+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,12,I5,,12,2024-05-27T19:47:29.1768257+00:00,Discrete Scale,2024-05-27T19:47:34.2420716+00:00,,1.0,Not Important,,,
5f1a9fca312e281cb5e4a23d,13,S5,,13,2024-05-27T19:47:35.2401002+00:00,Discrete Scale,2024-05-27T19:47:37.2113121+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,14,I6,,14,2024-05-27T19:47:39.5355552+00:00,Discrete Scale,2024-05-27T19:47:45.3026291+00:00,,2.0,  ,,,
5f1a9fca312e281cb5e4a23d,15,S6,,15,2024-05-27T19:47:46.3996749+00:00,Discrete Scale,2024-05-27T19:47:50.3642131+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,16,I7,,16,2024-05-27T19:47:51.3431202+00:00,Discrete Scale,2024-05-27T19:47:55.4433317+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,17,S7,,17,2024-05-27T19:47:56.2959796+00:00,Discrete Scale,2024-05-27T19:47:57.6789548+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,18,I8,,18,2024-05-27T19:47:59.3934807+00:00,Discrete Scale,2024-05-27T19:48:05.3349283+00:00,,2.0,  ,,,
5f1a9fca312e281cb5e4a23d,19,S8,,19,2024-05-27T19:48:06.353563+00:00,Discrete Scale,2024-05-27T19:48:07.7959114+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,20,I9,,20,2024-05-27T19:48:09.1296023+00:00,Discrete Scale,2024-05-27T19:48:11.515679+00:00,,1.0,Not Important,,,
5f1a9fca312e281cb5e4a23d,21,S9,,21,2024-05-27T19:48:12.3929016+00:00,Discrete Scale,2024-05-27T19:48:14.6124561+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,22,I10,,22,2024-05-27T19:48:15.7802453+00:00,Discrete Scale,2024-05-27T19:48:22.614574+00:00,,4.0,  ,,,
5f1a9fca312e281cb5e4a23d,23,S10,,23,2024-05-27T19:48:23.7665807+00:00,Discrete Scale,2024-05-27T19:48:24.8270735+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,24,I11,,24,2024-05-27T19:48:26.3645488+00:00,Discrete Scale,2024-05-27T19:48:29.7944239+00:00,,2.0,  ,,,
5f1a9fca312e281cb5e4a23d,25,S11,,25,2024-05-27T19:48:30.7290734+00:00,Discrete Scale,2024-05-27T19:48:31.9580021+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,26,I12,,26,2024-05-27T19:48:32.8682594+00:00,Discrete Scale,2024-05-27T19:48:35.7401955+00:00,,2.0,  ,,,
5f1a9fca312e281cb5e4a23d,27,S12,,27,2024-05-27T19:48:36.6601657+00:00,Discrete Scale,2024-05-27T19:48:37.4892331+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,28,I13,,28,2024-05-27T19:48:38.4086024+00:00,Discrete Scale,2024-05-27T19:48:41.2389914+00:00,,1.0,Not Important,,,
5f1a9fca312e281cb5e4a23d,29,S13,,29,2024-05-27T19:48:42.0318361+00:00,Discrete Scale,2024-05-27T19:48:44.2111972+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,30,I14,,30,2024-05-27T19:48:44.9530131+00:00,Discrete Scale,2024-05-27T19:48:51.202988+00:00,,1.0,Not Important,,,
5f1a9fca312e281cb5e4a23d,31,S14,,31,2024-05-27T19:48:52.0413275+00:00,Discrete Scale,2024-05-27T19:48:52.8972525+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,32,Overall,,32,2024-05-27T19:48:53.7513338+00:00,Discrete Scale,2024-05-27T19:48:59.1521745+00:00,,3.0,  ,,,
5f1a9fca312e281cb5e4a23d,34,Ease,,34,2024-05-27T19:49:05.6536277+00:00,Discrete Scale,2024-05-27T19:49:11.8846385+00:00,,8.0,9,,,
5f1a9fca312e281cb5e4a23d,35,Meaningfulness,,35,2024-05-27T19:49:13.1326262+00:00,Discrete Scale,2024-05-27T19:49:19.1641724+00:00,,8.0,9,,,
5f1a9fca312e281cb5e4a23d,37,Device,,37,2024-05-27T19:49:27.5213004+00:00,Choose One,2024-05-27T19:49:31.6967398+00:00,,,,Mobile phone,1.0,
5f1a9fca312e281cb5e4a23d,38,Free text,,38,2024-05-27T19:49:32.5929885+00:00,Free Text,0001-01-01T00:00:00+00:00,,,,,,
5f1a9fca312e281cb5e4a23d,39,Time,,39,2024-05-27T19:49:37.0859917+00:00,Choose One,2024-05-27T19:49:41.0386264+00:00,,,,Within the last 7 days,0.0,
5f1a9fca312e281cb5e4a23d,40,Frequency,,40,2024-05-27T19:49:42.1092646+00:00,Choose One,2024-05-27T19:49:45.5726192+00:00,,,,Weekly,1.0,
5f1a9fca312e281cb5e4a23d,41,Propose,,41,2024-05-27T19:49:46.4234269+00:00,Choose One,2024-05-27T19:49:49.9738015+00:00,,,,Friends / Family,2.0,
5f1a9fca312e281cb5e4a23d,42,Gender,,42,2024-05-27T19:49:50.9737947+00:00,Choose One,2024-05-27T19:49:52.5837652+00:00,,,,Female,1.0,
5f1a9fca312e281cb5e4a23d,43,Age,,43,2024-05-27T19:49:53.5717595+00:00,Choose One,2024-05-27T19:49:55.9686042+00:00,,,,25-34 years,1.0,
6140f89d1e3eb6c838729c12,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:46:07.8103663+00:00,Confirmation,2024-05-27T19:46:13.8042302+00:00,True,,,,,
6140f89d1e3eb6c838729c12,4,I1,,4,2024-05-27T19:46:28.2043448+00:00,Discrete Scale,2024-05-27T19:46:34.2335988+00:00,,5.0, Very Important,,,
6140f89d1e3eb6c838729c12,5,S1,,5,2024-05-27T19:46:36.3602884+00:00,Discrete Scale,2024-05-27T19:46:43.1332986+00:00,,3.0, ,,,
6140f89d1e3eb6c838729c12,6,I2,,6,2024-05-27T19:46:44.0718667+00:00,Discrete Scale,2024-05-27T19:46:48.0611784+00:00,,4.0, ,,,
6140f89d1e3eb6c838729c12,7,S2,,7,2024-05-27T19:46:49.4015183+00:00,Discrete Scale,2024-05-27T19:46:52.4787309+00:00,,2.0, ,,,
6140f89d1e3eb6c838729c12,8,I3,,8,2024-05-27T19:46:53.3791588+00:00,Discrete Scale,2024-05-27T19:46:58.1968422+00:00,,3.0,  ,,,
6140f89d1e3eb6c838729c12,9,S3,,9,2024-05-27T19:46:59.1563988+00:00,Discrete Scale,2024-05-27T19:47:01.5083006+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,10,I4,,10,2024-05-27T19:47:02.3578467+00:00,Discrete Scale,2024-05-27T19:47:05.7647976+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,11,S4,,11,2024-05-27T19:47:06.6825795+00:00,Discrete Scale,2024-05-27T19:47:09.6481157+00:00,,2.0,  ,,,
6140f89d1e3eb6c838729c12,12,I5,,12,2024-05-27T19:47:10.7681687+00:00,Discrete Scale,2024-05-27T19:47:13.058337+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,13,S5,,13,2024-05-27T19:47:13.8929581+00:00,Discrete Scale,2024-05-27T19:47:15.6783829+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,14,I6,,14,2024-05-27T19:47:16.4559943+00:00,Discrete Scale,2024-05-27T19:47:19.5945753+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,15,S6,,15,2024-05-27T19:47:20.4808245+00:00,Discrete Scale,0001-01-01T00:00:00+00:00,,,,,,
6140f89d1e3eb6c838729c12,16,I7,,16,2024-05-27T19:47:27.9706132+00:00,Discrete Scale,2024-05-27T19:47:31.515427+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,17,S7,,17,2024-05-27T19:47:32.2919676+00:00,Discrete Scale,2024-05-27T19:47:33.1629502+00:00,,5.0,Very Satisfied,,,
6140f89d1e3eb6c838729c12,18,I8,,18,2024-05-27T19:47:34.5709685+00:00,Discrete Scale,2024-05-27T19:47:38.4678343+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,19,S8,,19,2024-05-27T19:47:39.2813983+00:00,Discrete Scale,2024-05-27T19:47:40.7631708+00:00,,3.0,  ,,,
6140f89d1e3eb6c838729c12,20,I9,,20,2024-05-27T19:47:41.8284358+00:00,Discrete Scale,2024-05-27T19:47:44.9215909+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,21,S9,,21,2024-05-27T19:47:45.6118067+00:00,Discrete Scale,2024-05-27T19:47:46.7614776+00:00,,2.0,  ,,,
6140f89d1e3eb6c838729c12,22,I10,,22,2024-05-27T19:47:47.7237352+00:00,Discrete Scale,2024-05-27T19:47:51.1784374+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,23,S10,,23,2024-05-27T19:47:52.104666+00:00,Discrete Scale,2024-05-27T19:47:53.1465318+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,24,I11,,24,2024-05-27T19:47:56.1556229+00:00,Discrete Scale,2024-05-27T19:47:58.3466818+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,25,S11,,25,2024-05-27T19:47:59.1196837+00:00,Discrete Scale,2024-05-27T19:48:00.2996937+00:00,,3.0,  ,,,
6140f89d1e3eb6c838729c12,26,I12,,26,2024-05-27T19:48:01.3360864+00:00,Discrete Scale,2024-05-27T19:48:03.4623024+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,27,S12,,27,2024-05-27T19:48:04.158715+00:00,Discrete Scale,2024-05-27T19:48:04.938741+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,28,I13,,28,2024-05-27T19:48:05.5646176+00:00,Discrete Scale,2024-05-27T19:48:08.1114106+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,29,S13,,29,2024-05-27T19:48:08.8545311+00:00,Discrete Scale,2024-05-27T19:48:09.7080824+00:00,,2.0,  ,,,
6140f89d1e3eb6c838729c12,30,I14,,30,2024-05-27T19:48:10.4768252+00:00,Discrete Scale,2024-05-27T19:48:13.7066544+00:00,,5.0,Very Important,,,
6140f89d1e3eb6c838729c12,31,S14,,31,2024-05-27T19:48:15.6083288+00:00,Discrete Scale,2024-05-27T19:48:16.4670303+00:00,,4.0,  ,,,
6140f89d1e3eb6c838729c12,32,Overall,,32,2024-05-27T19:48:17.3390766+00:00,Discrete Scale,2024-05-27T19:48:19.2547701+00:00,,3.0,  ,,,
6140f89d1e3eb6c838729c12,34,Ease,,34,2024-05-27T19:48:23.9626454+00:00,Discrete Scale,2024-05-27T19:48:29.2323555+00:00,,8.0,9,,,
6140f89d1e3eb6c838729c12,35,Meaningfulness,,35,2024-05-27T19:48:30.0683807+00:00,Discrete Scale,2024-05-27T19:48:35.7609121+00:00,,7.0,8,,,
6140f89d1e3eb6c838729c12,37,Device,,37,2024-05-27T19:48:39.7558742+00:00,Choose One,2024-05-27T19:48:42.6528061+00:00,,,,Tablet,2.0,
6140f89d1e3eb6c838729c12,38,Free text,,38,2024-05-27T19:48:44.211939+00:00,Free Text,2024-05-27T19:49:08.6657462+00:00,,,,,,
6140f89d1e3eb6c838729c12,39,Time,,39,2024-05-27T19:49:10.0796133+00:00,Choose One,2024-05-27T19:49:12.0505936+00:00,,,,Within the last 7 days,0.0,
6140f89d1e3eb6c838729c12,40,Frequency,,40,2024-05-27T19:49:13.1127871+00:00,Choose One,2024-05-27T19:49:14.7609045+00:00,,,,Weekly,1.0,
6140f89d1e3eb6c838729c12,41,Propose,,41,2024-05-27T19:49:15.5807161+00:00,Choose One,2024-05-27T19:49:17.3032416+00:00,,,,Friends / Family,2.0,
6140f89d1e3eb6c838729c12,42,Gender,,42,2024-05-27T19:49:18.2653079+00:00,Choose One,2024-05-27T19:49:19.6837072+00:00,,,,Male,0.0,
6140f89d1e3eb6c838729c12,43,Age,,43,2024-05-27T19:49:20.4265064+00:00,Choose One,2024-05-27T19:49:21.9683429+00:00,,,,55-64 years,4.0,
5b550c6e303c330001660747,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:46:15.8548561+00:00,Confirmation,2024-05-27T19:46:25.400993+00:00,True,,,,,
5b550c6e303c330001660747,4,I1,,4,2024-05-27T19:46:47.4173707+00:00,Discrete Scale,2024-05-27T19:46:56.3353569+00:00,,5.0, Very Important,,,
5b550c6e303c330001660747,5,S1,,5,2024-05-27T19:46:57.7622896+00:00,Discrete Scale,2024-05-27T19:47:07.0416687+00:00,,4.0, ,,,
5b550c6e303c330001660747,6,I2,,6,2024-05-27T19:47:08.3348866+00:00,Discrete Scale,2024-05-27T19:47:14.47516+00:00,,5.0,Very Important,,,
5b550c6e303c330001660747,7,S2,,7,2024-05-27T19:47:16.0482086+00:00,Discrete Scale,2024-05-27T19:47:25.3180389+00:00,,4.0, ,,,
5b550c6e303c330001660747,8,I3,,8,2024-05-27T19:47:26.6325387+00:00,Discrete Scale,2024-05-27T19:47:32.3508002+00:00,,3.0,  ,,,
5b550c6e303c330001660747,9,S3,,9,2024-05-27T19:47:33.7107511+00:00,Discrete Scale,2024-05-27T19:47:39.6257531+00:00,,4.0,  ,,,
5b550c6e303c330001660747,10,I4,,10,2024-05-27T19:47:40.7375692+00:00,Discrete Scale,2024-05-27T19:47:44.8936341+00:00,,3.0,  ,,,
5b550c6e303c330001660747,11,S4,,11,2024-05-27T19:47:48.5417758+00:00,Discrete Scale,2024-05-27T19:47:55.7853135+00:00,,4.0,  ,,,
5b550c6e303c330001660747,12,I5,,12,2024-05-27T19:47:56.9911141+00:00,Discrete Scale,2024-05-27T19:48:03.636795+00:00,,3.0,  ,,,
5b550c6e303c330001660747,13,S5,,13,2024-05-27T19:48:05.2125652+00:00,Discrete Scale,2024-05-27T19:48:20.6980795+00:00,,3.0,  ,,,
5b550c6e303c330001660747,14,I6,,14,2024-05-27T19:48:22.1973423+00:00,Discrete Scale,2024-05-27T19:48:27.7183659+00:00,,3.0,  ,,,
5b550c6e303c330001660747,15,S6,,15,2024-05-27T19:48:29.1427578+00:00,Discrete Scale,2024-05-27T19:48:33.9804491+00:00,,3.0,  ,,,
5b550c6e303c330001660747,16,I7,,16,2024-05-27T19:48:35.1855759+00:00,Discrete Scale,2024-05-27T19:48:40.9897028+00:00,,3.0,  ,,,
5b550c6e303c330001660747,17,S7,,17,2024-05-27T19:48:42.0940007+00:00,Discrete Scale,2024-05-27T19:48:46.0173836+00:00,,3.0,  ,,,
5b550c6e303c330001660747,18,I8,,18,2024-05-27T19:48:47.9236485+00:00,Discrete Scale,2024-05-27T19:48:56.1698441+00:00,,3.0,  ,,,
5b550c6e303c330001660747,19,S8,,19,2024-05-27T19:48:57.3002533+00:00,Discrete Scale,2024-05-27T19:49:01.0263473+00:00,,3.0,  ,,,
5b550c6e303c330001660747,20,I9,,20,2024-05-27T19:49:02.2855776+00:00,Discrete Scale,2024-05-27T19:49:06.8852667+00:00,,2.0,  ,,,
5b550c6e303c330001660747,21,S9,,21,2024-05-27T19:49:08.5406564+00:00,Discrete Scale,2024-05-27T19:49:10.9250462+00:00,,2.0,  ,,,
5b550c6e303c330001660747,22,I10,,22,2024-05-27T19:49:12.8933093+00:00,Discrete Scale,2024-05-27T19:49:18.6250394+00:00,,3.0,  ,,,
5b550c6e303c330001660747,23,S10,,23,2024-05-27T19:49:20.0753941+00:00,Discrete Scale,2024-05-27T19:49:23.765465+00:00,,3.0,  ,,,
5b550c6e303c330001660747,24,I11,,24,2024-05-27T19:49:24.852367+00:00,Discrete Scale,2024-05-27T19:49:29.9443382+00:00,,2.0,  ,,,
5b550c6e303c330001660747,25,S11,,25,2024-05-27T19:49:31.376565+00:00,Discrete Scale,2024-05-27T19:49:33.4694596+00:00,,2.0,  ,,,
5b550c6e303c330001660747,26,I12,,26,2024-05-27T19:49:35.2400865+00:00,Discrete Scale,2024-05-27T19:49:39.6938375+00:00,,3.0,  ,,,
5b550c6e303c330001660747,27,S12,,27,2024-05-27T19:49:40.790422+00:00,Discrete Scale,2024-05-27T19:49:44.2498252+00:00,,3.0,  ,,,
5b550c6e303c330001660747,28,I13,,28,2024-05-27T19:49:45.854062+00:00,Discrete Scale,2024-05-27T19:49:48.9476737+00:00,,2.0,  ,,,
5b550c6e303c330001660747,29,S13,,29,2024-05-27T19:49:50.5822012+00:00,Discrete Scale,2024-05-27T19:49:52.620981+00:00,,2.0,  ,,,
5b550c6e303c330001660747,30,I14,,30,2024-05-27T19:49:55.333146+00:00,Discrete Scale,2024-05-27T19:50:04.9104781+00:00,,4.0,  ,,,
5b550c6e303c330001660747,31,S14,,31,2024-05-27T19:50:06.0305525+00:00,Discrete Scale,2024-05-27T19:50:07.5971294+00:00,,4.0,  ,,,
5b550c6e303c330001660747,32,Overall,,32,2024-05-27T19:50:08.9586089+00:00,Discrete Scale,2024-05-27T19:50:16.7334201+00:00,,2.0,  ,,,
5b550c6e303c330001660747,34,Ease,,34,2024-05-27T19:50:22.1025815+00:00,Discrete Scale,2024-05-27T19:50:29.3895705+00:00,,4.0,5,,,
5b550c6e303c330001660747,35,Meaningfulness,,35,2024-05-27T19:50:30.6857592+00:00,Discrete Scale,2024-05-27T19:50:39.5007504+00:00,,3.0,4,,,
5b550c6e303c330001660747,37,Device,,37,2024-05-27T19:50:46.2407731+00:00,Choose One,2024-05-27T19:50:50.2054485+00:00,,,,Desktop,0.0,
5b550c6e303c330001660747,38,Free text,,38,2024-05-27T19:50:52.6320552+00:00,Free Text,2024-05-27T19:51:26.3587618+00:00,,,,,,
5b550c6e303c330001660747,39,Time,,39,2024-05-27T19:51:28.5225837+00:00,Choose One,2024-05-27T19:51:33.6064968+00:00,,,,Within the last 7 days,0.0,
5b550c6e303c330001660747,40,Frequency,,40,2024-05-27T19:51:35.1692583+00:00,Choose One,2024-05-27T19:51:39.1607296+00:00,,,,Less than six times a year,4.0,
5b550c6e303c330001660747,41,Propose,,41,2024-05-27T19:51:41.4728799+00:00,Choose One,2024-05-27T19:51:54.1623766+00:00,,,,Business / Work Travel,1.0,
5b550c6e303c330001660747,42,Gender,,42,2024-05-27T19:51:57.8113372+00:00,Choose One,2024-05-27T19:51:59.8452473+00:00,,,,Female,1.0,
5b550c6e303c330001660747,43,Age,,43,2024-05-27T19:52:01.5205169+00:00,Choose One,2024-05-27T19:52:03.6483925+00:00,,,,45-54 years,3.0,
54905775fdf99b7255546dfe,1,Intro,Rail User Survey (5-point) ,1,2024-05-27T19:46:32.8591136+00:00,Confirmation,2024-05-27T19:46:44.3210144+00:00,True,,,,,
54905775fdf99b7255546dfe,4,I1,,4,2024-05-27T19:47:07.5869291+00:00,Discrete Scale,2024-05-27T19:47:10.9075422+00:00,,4.0, ,,,
54905775fdf99b7255546dfe,5,S1,,5,2024-05-27T19:47:14.881338+00:00,Discrete Scale,2024-05-27T19:47:17.5992473+00:00,,4.0, ,,,
54905775fdf99b7255546dfe,6,I2,,6,2024-05-27T19:47:18.8302266+00:00,Discrete Scale,2024-05-27T19:47:22.8891039+00:00,,3.0, ,,,
54905775fdf99b7255546dfe,7,S2,,7,2024-05-27T19:47:23.9763278+00:00,Discrete Scale,2024-05-27T19:47:26.3462277+00:00,,3.0, ,,,
54905775fdf99b7255546dfe,8,I3,,8,2024-05-27T19:47:27.3874856+00:00,Discrete Scale,2024-05-27T19:47:30.4050362+00:00,,3.0,  ,,,
54905775fdf99b7255546dfe,9,S3,,9,2024-05-27T19:47:31.3745227+00:00,Discrete Scale,2024-05-27T19:47:35.0227986+00:00,,4.0,  ,,,
54905775fdf99b7255546dfe,10,I4,,10,2024-05-27T19:47:36.1640436+00:00,Discrete Scale,2024-05-27T19:47:38.681794+00:00,,2.0,  ,,,
54905775fdf99b7255546dfe,11,S4,,11,2024-05-27T19:47:39.7591745+00:00,Discrete Scale,2024-05-27T19:47:40.7118484+00:00,,3.0,  ,,,
54905775fdf99b7255546dfe,12,I5,,12,2024-05-27T19:47:41.8147693+00:00,Discrete Scale,2024-05-27T19:47:46.1352813+00:00,,3.0,  ,,,
54905775fdf99b7255546dfe,13,S5,,13,2024-05-27T19:47:47.100552+00:00,Discrete Scale,2024-05-27T19:47:48.002616+00:00,,3.0,  ,,,
